movie_id,movie_title,released_date,about,streaming on,subscription ,language,no.of reviews,ratings,award_name,true_story,companies
65864,Flubber,1997-11-26,"Professor Phillip Brainard, an absent minded professor, works with his assistant Weebo, trying to create a substance that's a new source of energy and that will save Medfield College where his sweetheart Sara is the president. He has missed his wedding twice, and on the afternoon of his third wedding, Professor Brainard creates flubber, which allows objects to fly through the air.",hulu,yes,English,695,5.3,FALSE,FALSE, Walt Disney Pictures    Great Oaks Entertainment  
49312,The Haunting,1999-07-23,"Dr. David Marrow invites Nell Vance, and Theo and Luke Sanderson to the eerie and isolated Hill House to be subjects for a sleep disorder study. The unfortunate guests discover that Marrow is far more interested in the sinister mansion itself – and they soon see the true nature of its horror.",hulu,yes,English,369,5.2,FALSE,FALSE, DreamWorks    Roth-Arnold Productions  
69944,Space Jam,1996-11-15,"In a desperate attempt to win a basketball match and earn their freedom, the Looney Tunes seek the aid of retired basketball champion, Michael Jordan.",hulu ,yes,English,1288,6.5,FALSE,FALSE, Warner Bros. Family Entertainment    Northern Lights Entertainment    Courtse Seats Productions  
47536,The Pink Panther,2006-01-18,"When the coach of the France soccer team is killed by a poisoned dart in the stadium in the end of a game, and his expensive and huge ring with the diamond Pink Panther disappears, the ambitious Chief Inspector Dreyfus assigns the worst police inspector Jacques Clouseau to the case.",netflix,yes,English,550,5.6,FALSE,FALSE, Columbia Pictures    International Production Company    The Montecito Picture Company    Robert Simonds Productions    Metro-Goldwyn-Mayer (MGM)  
40408,The Day the Earth Stood Still,2008-12-10,"A representative of an alien race that went through drastic evolution to survive its own climate change, Klaatu comes to Earth to assess whether humanity can prevent the environmental damage they have inflicted on their own planet. When barred from speaking to the United Nations, he decides humankind shall be exterminated so the planet can survive.",hulu,yes,English,1043,5.2,FALSE,FALSE, Twentieth Century Fox Film Corporation    Dune Entertainment III    Earth Canada Productions    Hammerhead Productions     Arts Entertainment  
94768,Conspiracy Theory,1997-08-07,"A man obsessed with conspiracy theories becomes a target after one of his theories turns out to be true. Unfortunately, in order to save himself, he has to figure out which theory it is.",prime,yes,English,431,6.5,FALSE,FALSE, Silver Pictures    Warner Bros.    Donner/Shuler-Donner Productions  
40555,Fury,2014-10-15,"Last months of World War II in April 1945. As the Allies make their final push in the European Theater, a battle-hardened U.S. Army sergeant in the 2nd Armored Division named Wardaddy commands a Sherman tank called ""Fury"" and its five-man crew on a deadly mission behind enemy lines. Outnumbered and outgunned, Wardaddy and his men face overwhelming odds in their heroic attempts to strike at the heart of Nazi Germany.",prime,yes,English,3946,7.4,FALSE,FALSE, Columbia Pictures    QED International    Crave Films    LStar Capital    Huayi Brothers Media    Le Grisbi Productions  
35128,Six Days Seven Nights,1998-06-12,"When Quinn, a grouchy pilot living the good life in the South Pacific, agrees to transfer a savvy fashion editor, Robin, to Tahiti, he ends up stranded on a deserted island with her after their plane crashes. The pair avoid each other at first, until they're forced to team up to escape from the island -- and some pirates who want their heads.",netflix,yes,English,332,5.6,FALSE,FALSE, Caravan Pictures    Roger Birnbaum Productions    Northern Lights Entertainment    Touchstone Pictures  
70690,Yogi Bear,2010-12-11,"Jellystone Park has been losing business, so greedy Mayor Brown decides to shut it down and sell the land. That means families will no longer be able to experience the natural beauty of the outdoors -- and, even worse, Yogi and Boo Boo will be tossed out of the only home they've ever known. Faced with his biggest challenge ever, Yogi must prove that he really is ""smarter than the average bear"" as he and Boo Boo join forces with their old nemesis Ranger Smith to find a way to save Jellystone Park from closing forever.",netflix,yes,English,220,5.2,FALSE,FALSE, De Line Pictures    Warner Bros. Animation    Sunswept Entertainment    Rhythm and Hues    Picnic Basket  
60862,Spirit: Stallion of the Cimarron,2002-05-24,"As a wild stallion travels across the frontiers of the Old West, he befriends a young human and finds true love with a mare.",hulu,yes,English,831,7.4,FALSE,FALSE, DreamWorks SKG    DreamWorks Animation  
36742,Zookeeper,2011-07-06,"A comedy about a zookeeper who might be great with animals, but he doesn't know anything about the birds and the bees. The man can't find love, so he decides to quit his job at the zoo, but his animal friends try to stop him and teach him that Mother Nature knows best when it comes to love.",hulu,yes,English,498,5.3,FALSE,FALSE, Columbia Pictures    Happy Madison Productions    Sony Pictures Releasing    Broken Road Productions    Metro-Goldwyn-Mayer (MGM)    Zookeeper Productions    Hey Eddie  
49773,Lost in Space,1998-04-03,"The prospects for continuing life on Earth in the year 2058 are grim. So the Robinsons are launched into space to colonize Alpha Prime, the only other inhabitable planet in the galaxy. But when a stowaway sabotages the mission, the Robinsons find themselves hurtling through uncharted space.",hulu ,yes,English,388,5,FALSE,FALSE, New Line Cinema    Irwin Allen Productions    Prelude Pictures    Saltire Entertainment  
95829,The Manchurian Candidate,2004-07-30,"When his army unit was ambushed during the first Gulf War, Sergeant Raymond Shaw saved his fellow soldiers just as his commanding officer, then-Captain Ben Marco, was knocked unconscious. Brokering the incident for political capital, Shaw eventually becomes a vice-presidential nominee, while Marco is haunted by dreams of what happened -- or didn't happen -- in Kuwait. As Marco (now a Major) investigates, the story begins to unravel, to the point where he questions if it happened at all. Is it possible the entire unit was kidnapped and brainwashed to believe Shaw is a war hero as part of a plot to seize the White House? Some very powerful people at Manchurian Global corporation appear desperate to stop him from finding out.",netflix,yes,English,393,6.2,FALSE,FALSE, Paramount Pictures    Scott Rudin Productions    Clinica Estetico  
76780,Déjà Vu,1998-04-22,"L.A. shop owner Dana and Englishman Sean meet and fall in love at first sight, but Sean is married and Dana is to marry her business partner Alex.",hulu,yes,English,1,8,FALSE,FALSE, Rainbow Film Company The    Revere Entertainment    Jagtoria Films  
80335,Hotel Transylvania 2,2015-09-21,"When the old-old-old-fashioned vampire Vlad arrives at the hotel for an impromptu family get-together, Hotel Transylvania is in for a collision of supernatural old-school and modern day cool.",prime,yes,English,1497,6.7,FALSE,FALSE, Columbia Pictures    Sony Pictures Animation  
95225,Fantasia 2000,1999-12-17,"Blending lively music and brilliant animation, this sequel to the original 'Fantasia' restores 'The Sorcerer's Apprentice' and adds seven new shorts.",prime,yes,English,292,7,FALSE,FALSE, Walt Disney Pictures  
25252,The Time Machine,2002-03-04,"Hoping to alter the events of the past, a 19th century inventor instead travels 800,000 years into the future, where he finds humankind divided into two warring races.",netflix,yes,English,631,5.8,FALSE,FALSE, DreamWorks SKG    Warner Bros.  
86573,Mighty Joe Young,1998-12-25,"As a child living in Africa, Jill Young saw her mother killed while protecting wild gorillas from poachers led by Andrei Strasser. Now an adult, Jill cares for an orphaned gorilla named Joe -- who, due to a genetic anomaly, is 15 feet tall. When Gregg O'Hara arrives from California and sees the animal, he convinces Jill that Joe would be safest at his wildlife refuge. But Strasser follows them to the U.S., intent on capturing Joe for himself.",netflix,yes,English,208,5.9,FALSE,FALSE, Walt Disney Pictures    RKO Pictures  
99251,Swordfish,2001-06-07,"Rogue agent Gabriel Shear is determined to get his mitts on $9 billion stashed in a secret Drug Enforcement Administration account. He wants the cash to fight terrorism, but lacks the computer skills necessary to hack into the government mainframe. Enter Stanley Jobson, a n'er-do-well encryption expert who can log into anything.",hulu,yes,English,932,6.1,FALSE,FALSE, Village Roadshow Pictures    NPV Entertainment    Silver Pictures    Warner Bros.    Jonathan Krane Group  
15842,The Legend of Zorro,2005-10-24,"Having spent the last 10 years fighting injustice and cruelty, Alejandro de la Vega is now facing his greatest challenge: his loving wife Elena has thrown him out of the house!  Elena has filed for divorce and found comfort in the arms of Count Armand, a dashing French aristocrat.  But Alejandro knows something she doesn't: Armand is the evil mastermind behind a terrorist plot to destroy the United States.  And so, with his marriage and the county's future at stake, it's up to Zorro to save two unions before it's too late.",hulu,yes,English,893,5.9,FALSE,TRUE, Amblin Entertainment    Columbia Pictures Corporation  
47180,What Dreams May Come,1998-10-02,"Chris Neilson dies to find himself in a heaven more amazing than he could have ever dreamed of. There is one thing missing: his wife. After he dies, his wife, Annie killed herself and went to hell. Chris decides to risk eternity in hades for the small chance that he will be able to bring her back to heaven.",hulu ,yes,English,577,6.8,FALSE,FALSE, PolyGram Filmed Entertainment  
89463,Little Nicky,2000-11-10,"After the lord of darkness decides he will not cede his thrown to any of his three sons, the two most powerful of them escape to Earth to create a kingdom for themselves. This action closes the portal filtering sinful souls to Hell and causes Satan to wither away. He must send his most weak but beloved son, Little Nicky, to Earth to return his brothers to Hell.",netflix,yes,English,438,5.2,FALSE,FALSE, New Line Cinema    Avery Pix    Happy Madison Productions  
